id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
231114088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-11-14T00:00:00.000,2023 Report Week 46,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,33096,0,0,0,0,0,412,81,409,9635,11592,8459,18915,20541,14181,12555,33096,0,0,0,0,0,412,81,409,9635,11592,8459,18915,20541,14181,12555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,-1041,-614,399,304,1882,1168,830,2835,559,-1446,100.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,1.2,29.1,35.0,25.6,57.2,62.1,42.8,37.9,100.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,1.2,29.1,35.0,25.6,57.2,62.1,42.8,37.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,9,11,8,13,18,22,0,0,0,9,11,8,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,42.0,50.3,53.6,22.3,25.7,28.8,32.3,37.7,42.0,50.3,53.6,22.3,25.7,28.8,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,,0,0,,,
231114088691F,GOLD - COMMODITY EXCHANGE INC.,2023-11-14T00:00:00.000,2023 Report Week 46,GOLD,088691,CMX ,NYC,088 ,GOLD,486634,12176,55241,83706,217660,14846,132924,68609,46638,121428,30367,29507,441225,462868,45409,23766,486634,12176,55241,83706,217660,14846,132924,68609,46638,121428,30367,29507,441225,462868,45409,23766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287,1689,-229,1692,-5462,-3304,-7685,6235,2076,384,-2696,7510,2362,4130,-75,-1843,100.0,2.5,11.4,17.2,44.7,3.1,27.3,14.1,9.6,25.0,6.2,6.1,90.7,95.1,9.3,4.9,100.0,2.5,11.4,17.2,44.7,3.1,27.3,14.1,9.6,25.0,6.2,6.1,90.7,95.1,9.3,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,20,24,27,99,23,39,260,181,317,20,24,27,99,23,39,260,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,33.7,25.0,48.1,14.2,31.1,23.2,44.0,15.6,33.7,25.0,48.1,14.2,31.1,23.2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,9,25,83,34,51,9,25,83,34,51
231107088691F,GOLD - COMMODITY EXCHANGE INC.,2023-11-07T00:00:00.000,2023 Report Week 45,GOLD,088691,CMX ,NYC,088 ,GOLD,484347,10487,55470,82014,223122,18150,140609,62374,44562,121044,33063,21997,438863,458738,45484,25609,484347,10487,55470,82014,223122,18150,140609,62374,44562,121044,33063,21997,438863,458738,45484,25609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8539,-678,120,2720,5306,2638,498,-2897,2694,102,706,-127,7847,8440,692,99,100.0,2.2,11.5,16.9,46.1,3.7,29.0,12.9,9.2,25.0,6.8,4.5,90.6,94.7,9.4,5.3,100.0,2.2,11.5,16.9,46.1,3.7,29.0,12.9,9.2,25.0,6.8,4.5,90.6,94.7,9.4,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,18,27,24,95,29,37,255,179,310,18,27,24,95,29,37,255,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,34.0,24.6,47.9,14.7,31.6,23.4,45.0,15.2,34.0,24.6,47.9,14.7,31.6,23.4,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,9,21,84,30,58,9,21,84,30,58
231107088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-11-07T00:00:00.000,2023 Report Week 45,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31707,0,0,0,0,0,1453,695,10,9331,9710,7291,18085,17706,13622,14001,31707,0,0,0,0,0,1453,695,10,9331,9710,7291,18085,17706,13622,14001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,1040,424,-19,-623,-22,1518,1916,1901,-1234,-1219,100.0,0.0,0.0,0.0,0.0,0.0,4.6,2.2,0.0,29.4,30.6,23.0,57.0,55.8,43.0,44.2,100.0,0.0,0.0,0.0,0.0,0.0,4.6,2.2,0.0,29.4,30.6,23.0,57.0,55.8,43.0,44.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,11,12,8,16,20,27,0,0,0,11,12,8,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,37.5,49.0,45.6,21.9,21.4,29.8,28.9,36.3,37.5,49.0,45.6,21.9,21.4,29.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,,0,0,,,
231031088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-10-31T00:00:00.000,2023 Report Week 44,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31025,0,0,0,0,0,413,271,29,9954,9732,5773,16169,15805,14856,15220,31025,0,0,0,0,0,413,271,29,9954,9732,5773,16169,15805,14856,15220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,-600,271,-171,-511,217,483,-799,800,1775,176,100.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,0.1,32.1,31.4,18.6,52.1,50.9,47.9,49.1,100.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,0.1,32.1,31.4,18.6,52.1,50.9,47.9,49.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,11,11,9,14,20,24,0,0,0,11,11,9,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,31.4,45.9,41.6,21.9,20.8,28.9,29.1,35.4,31.4,45.9,41.6,21.9,20.8,28.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,,0,0,,,
231031088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-31T00:00:00.000,2023 Report Week 44,GOLD,088691,CMX ,NYC,088 ,GOLD,475808,11165,55350,79294,217816,15512,140111,65271,41868,120942,32357,22124,431016,450298,44792,25510,475808,11165,55350,79294,217816,15512,140111,65271,41868,120942,32357,22124,431016,450298,44792,25510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12332,523,4563,-1939,10855,1207,17655,-1437,426,-8071,-3019,-132,9669,12463,2663,-131,100.0,2.3,11.6,16.7,45.8,3.3,29.4,13.7,8.8,25.4,6.8,4.6,90.6,94.6,9.4,5.4,100.0,2.3,11.6,16.7,45.8,3.3,29.4,13.7,8.8,25.4,6.8,4.6,90.6,94.6,9.4,5.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,20,26,29,96,29,40,263,182,321,20,26,29,96,29,40,263,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,33.0,24.8,48.0,15.1,30.6,24.0,44.5,15.6,33.0,24.8,48.0,15.1,30.6,24.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,8,25,89,26,51,8,25,89,26,51
231024088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-10-24T00:00:00.000,2023 Report Week 43,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,30049,0,0,0,0,0,1013,0,200,10465,9515,5290,16968,15005,13081,15044,30049,0,0,0,0,0,1013,0,200,10465,9515,5290,16968,15005,13081,15044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,0,0,0,0,657,-1477,200,123,-714,-505,475,-2496,-517,2454,100.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.7,34.8,31.7,17.6,56.5,49.9,43.5,50.1,100.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.7,34.8,31.7,17.6,56.5,49.9,43.5,50.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,11,13,8,14,21,26,0,0,0,11,13,8,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,30.5,47.9,39.8,23.1,20.6,31.7,27.8,33.9,30.5,47.9,39.8,23.1,20.6,31.7,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,0,,0,0,,0,
231024088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-24T00:00:00.000,2023 Report Week 43,GOLD,088691,CMX ,NYC,088 ,GOLD,463476,10642,50787,81233,206961,14305,122456,66708,41442,129013,35376,22256,421347,437835,42129,25641,463476,10642,50787,81233,206961,14305,122456,66708,41442,129013,35376,22256,421347,437835,42129,25641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23895,-1095,9084,-3359,24336,572,17748,-22897,1895,2309,6307,4559,22629,23856,1266,39,100.0,2.3,11.0,17.5,44.7,3.1,26.4,14.4,8.9,27.8,7.6,4.8,90.9,94.5,9.1,5.5,100.0,2.3,11.0,17.5,44.7,3.1,26.4,14.4,8.9,27.8,7.6,4.8,90.9,94.5,9.1,5.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,20,25,28,87,33,38,255,182,316,20,25,28,87,33,38,255,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,32.3,25.1,47.9,15.1,29.8,24.2,44.2,15.6,32.3,25.1,47.9,15.1,29.8,24.2,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,7,24,81,39,51,7,24,81,39,51
231017088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-10-17T00:00:00.000,2023 Report Week 42,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,30091,0,0,0,0,0,356,1477,0,10342,10229,5795,16493,17501,13598,12590,30091,0,0,0,0,0,356,1477,0,10342,10229,5795,16493,17501,13598,12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2019,0,0,0,0,0,-1305,-213,0,2466,-5430,2120,3281,-3523,-5300,1504,100.0,0.0,0.0,0.0,0.0,0.0,1.2,4.9,0.0,34.4,34.0,19.3,54.8,58.2,45.2,41.8,100.0,0.0,0.0,0.0,0.0,0.0,1.2,4.9,0.0,34.4,34.0,19.3,54.8,58.2,45.2,41.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,12,9,8,14,17,23,0,0,0,12,9,8,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,40.3,47.9,51.4,26.1,31.0,31.2,37.6,36.4,40.3,47.9,51.4,26.1,31.0,31.2,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
231017088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-17T00:00:00.000,2023 Report Week 42,GOLD,088691,CMX ,NYC,088 ,GOLD,439581,11737,41703,84592,182625,13733,104708,89605,39547,126704,29069,17697,398718,413979,40863,25602,439581,11737,41703,84592,182625,13733,104708,89605,39547,126704,29069,17697,398718,413979,40863,25602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,-7273,4266,-7027,19005,3021,10774,-31096,4607,306,871,2281,6689,2955,-3607,127,100.0,2.7,9.5,19.2,41.5,3.1,23.8,20.4,9.0,28.8,6.6,4.0,90.7,94.2,9.3,5.8,100.0,2.7,9.5,19.2,41.5,3.1,23.8,20.4,9.0,28.8,6.6,4.0,90.7,94.2,9.3,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,18,22,27,91,21,36,252,176,308,18,22,27,91,21,36,252,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,31.5,25.8,49.5,15.3,29.1,24.8,44.8,15.9,31.5,25.8,49.5,15.3,29.1,24.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,12,24,75,47,51,12,24,75,47,51
231010088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-10-10T00:00:00.000,2023 Report Week 41,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,32110,0,0,0,0,0,1661,1690,0,7876,15659,3675,13212,21024,18898,11086,32110,0,0,0,0,0,1661,1690,0,7876,15659,3675,13212,21024,18898,11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,91,1463,0,1683,-1647,628,2402,444,-2197,-239,100.0,0.0,0.0,0.0,0.0,0.0,5.2,5.3,0.0,24.5,48.8,11.4,41.1,65.5,58.9,34.5,100.0,0.0,0.0,0.0,0.0,0.0,5.2,5.3,0.0,24.5,48.8,11.4,41.1,65.5,58.9,34.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,9,11,7,12,18,23,0,0,0,9,11,7,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,43.6,37.3,57.9,23.5,35.6,28.0,49.9,29.1,43.6,37.3,57.9,23.5,35.6,28.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
231010088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-10T00:00:00.000,2023 Report Week 41,GOLD,088691,CMX ,NYC,088 ,GOLD,436499,19010,37437,91619,163620,10712,93934,120701,34940,126398,28198,15416,392029,411024,44470,25475,436499,19010,37437,91619,163620,10712,93934,120701,34940,126398,28198,15416,392029,411024,44470,25475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273,2396,-1373,5872,-11913,2407,-6566,12640,2000,-1508,-921,1458,6059,4298,-786,975,100.0,4.4,8.6,21.0,37.5,2.5,21.5,27.7,8.0,29.0,6.5,3.5,89.8,94.2,10.2,5.8,100.0,4.4,8.6,21.0,37.5,2.5,21.5,27.7,8.0,29.0,6.5,3.5,89.8,94.2,10.2,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,11,19,26,92,21,32,247,171,304,11,19,26,92,21,32,247,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,29.9,25.8,47.5,15.6,27.5,24.3,43.1,16.1,29.9,25.8,47.5,15.6,27.5,24.3,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,17,25,65,55,52,17,25,65,55,52
231003088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-03T00:00:00.000,2023 Report Week 40,GOLD,088691,CMX ,NYC,088 ,GOLD,431226,16614,38810,85747,175533,8305,100500,108061,32940,127906,29119,13958,385970,406726,45256,24500,431226,16614,38810,85747,175533,8305,100500,108061,32940,127906,29119,13958,385970,406726,45256,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4394,3462,-1009,-2379,-20762,-1261,-14168,16831,-2342,7014,604,5237,-4437,-2702,43,-1692,100.0,3.9,9.0,19.9,40.7,1.9,23.3,25.1,7.6,29.7,6.8,3.2,89.5,94.3,10.5,5.7,100.0,3.9,9.0,19.9,40.7,1.9,23.3,25.1,7.6,29.7,6.8,3.2,89.5,94.3,10.5,5.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,15,18,25,94,26,31,249,180,317,15,18,25,94,26,31,249,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,31.7,25.5,49.8,15.6,29.4,24.4,45.9,16.3,31.7,25.5,49.8,15.6,29.4,24.4,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,15,26,68,56,51,15,26,68,56,51
231003088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-10-03T00:00:00.000,2023 Report Week 40,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31905,0,0,0,0,0,1570,227,0,6193,17306,3047,10810,20580,21095,11325,31905,0,0,0,0,0,1570,227,0,6193,17306,3047,10810,20580,21095,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,4.9,0.7,0.0,19.4,54.2,9.6,33.9,64.5,66.1,35.5,100.0,0.0,0.0,0.0,0.0,0.0,4.9,0.7,0.0,19.4,54.2,9.6,33.9,64.5,66.1,35.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,8,11,6,12,16,22,0,0,0,8,11,6,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,51.3,30.4,59.5,18.4,45.0,22.9,52.1,24.7,51.3,30.4,59.5,18.4,45.0,22.9,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
230926088691F,GOLD - COMMODITY EXCHANGE INC.,2023-09-26T00:00:00.000,2023 Report Week 39,GOLD,088691,CMX ,NYC,088 ,GOLD,435620,13152,39819,88126,196295,9566,114668,91230,35282,120892,28515,8721,390407,409428,45213,26192,435620,13152,39819,88126,196295,9566,114668,91230,35282,120892,28515,8721,390407,409428,45213,26192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2458,-2153,-774,5520,-13955,-2537,-6504,17448,-443,4348,-256,-1981,-3750,-2498,1292,40,100.0,3.0,9.1,20.2,45.1,2.2,26.3,20.9,8.1,27.8,6.5,2.0,89.6,94.0,10.4,6.0,100.0,3.0,9.1,20.2,45.1,2.2,26.3,20.9,8.1,27.8,6.5,2.0,89.6,94.0,10.4,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,15,20,26,93,24,27,247,172,310,15,20,26,93,24,27,247,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,34.0,26.6,51.4,16.4,31.4,25.9,48.1,16.5,34.0,26.6,51.4,16.4,31.4,25.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,11,23,73,56,49,11,23,73,56,49
230919088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-09-19T00:00:00.000,2023 Report Week 38,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,28783,0,0,0,0,0,412,2239,0,9164,9065,3586,13162,14890,15621,13893,28783,0,0,0,0,0,412,2239,0,9164,9065,3586,13162,14890,15621,13893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2946,0,0,0,0,0,170,676,0,-2799,-5244,401,-2228,-4167,-718,1221,100.0,0.0,0.0,0.0,0.0,0.0,1.4,7.8,0.0,31.8,31.5,12.5,45.7,51.7,54.3,48.3,100.0,0.0,0.0,0.0,0.0,0.0,1.4,7.8,0.0,31.8,31.5,12.5,45.7,51.7,54.3,48.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,10,8,5,13,13,21,0,0,0,10,8,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,33.5,41.5,48.6,26.0,27.1,30.9,37.7,35.8,33.5,41.5,48.6,26.0,27.1,30.9,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
