id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
250401088691C,GOLD - COMMODITY EXCHANGE INC.,2025-04-01T00:00:00.000,2025 Report Week 13,GOLD,088691,CMX ,NYC,088 ,GOLD,851437,37094,98240,22891,238585,76067,216348,39795,105695,107985,33656,226634,792714,818673,58723,32764,851437,37094,98240,22891,238585,76067,216348,39795,105695,107985,33656,226634,792714,818673,58723,32764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24835,-3180,-1318,9923,-1875,-25542,-10357,5777,25002,9966,1535,20507,26320,24086,-1485,749,100.0,4.4,11.5,2.7,28.0,8.9,25.4,4.7,12.4,12.7,4.0,26.6,93.1,96.2,6.9,3.8,100.0,4.4,11.5,2.7,28.0,8.9,25.4,4.7,12.4,12.7,4.0,26.6,93.1,96.2,6.9,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,20,27,29,99,63,82,317,237,369,20,27,29,99,63,82,317,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,24.5,30.0,36.7,10.5,15.2,15.4,24.1,18.5,24.5,30.0,36.7,10.5,15.2,15.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,13,112,29,64,13,13,112,29,64
250325088691C,GOLD - COMMODITY EXCHANGE INC.,2025-03-25T00:00:00.000,2025 Report Week 12,GOLD,088691,CMX ,NYC,088 ,GOLD,826602,40273,99558,12968,240461,101610,226705,34018,80693,98019,32121,206127,766394,794586,60208,32015,826602,40273,99558,12968,240461,101610,226705,34018,80693,98019,32121,206127,766394,794586,60208,32015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43432,-9417,-11039,-590,-6613,4087,-8705,-1234,-14495,-1913,599,-12095,-43128,-40790,-304,-2641,100.0,4.9,12.0,1.6,29.1,12.3,27.4,4.1,9.8,11.9,3.9,24.9,92.7,96.1,7.3,3.9,100.0,4.9,12.0,1.6,29.1,12.3,27.4,4.1,9.8,11.9,3.9,24.9,92.7,96.1,7.3,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,18,29,36,96,59,79,317,231,358,18,29,36,96,59,79,317,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,24.9,28.8,38.3,10.3,16.5,15.8,25.2,18.6,24.9,28.8,38.3,10.3,16.5,15.8,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,14,116,20,65,13,14,116,20,65
250325088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-03-25T00:00:00.000,2025 Report Week 12,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,38234,0,0,0,0,0,1904,0,0,9669,16120,6816,18389,22936,19845,15298,38234,0,0,0,0,0,1904,0,0,9669,16120,6816,18389,22936,19845,15298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,0,0,0,0,0,-121,0,-75,-866,4878,2639,1577,7442,654,-5211,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.3,42.2,17.8,48.1,60.0,51.9,40.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.3,42.2,17.8,48.1,60.0,51.9,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,12,10,9,20,14,25,0,0,0,12,10,9,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,38.0,38.9,54.9,20.8,33.6,25.9,40.7,26.2,38.0,38.9,54.9,20.8,33.6,25.9,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,0,0,0,0,,0,0
250318088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-03-18T00:00:00.000,2025 Report Week 11,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,36003,0,0,0,0,0,2025,0,75,10535,11242,4177,16812,15494,19191,20509,36003,0,0,0,0,0,2025,0,75,10535,11242,4177,16812,15494,19191,20509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017,0,0,0,0,0,443,-270,75,1505,-4620,2010,4033,-2805,-16,6822,100.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.2,29.3,31.2,11.6,46.7,43.0,53.3,57.0,100.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.2,29.3,31.2,11.6,46.7,43.0,53.3,57.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,11,10,8,19,14,24,0,0,0,11,10,8,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,24.7,35.2,38.5,23.8,22.9,30.5,30.0,24.7,24.7,35.2,38.5,23.8,22.9,30.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,0,,0,0,,0,
250318088691C,GOLD - COMMODITY EXCHANGE INC.,2025-03-18T00:00:00.000,2025 Report Week 11,GOLD,088691,CMX ,NYC,088 ,GOLD,870033,49690,110597,13557,247074,97523,235409,35252,95187,99932,31522,218222,809522,835376,60512,34657,870033,49690,110597,13557,247074,97523,235409,35252,95187,99932,31522,218222,809522,835376,60512,34657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90763,3663,10497,-2230,13424,18099,19783,1775,3745,11919,3389,35438,90417,86369,346,4395,100.0,5.7,12.7,1.6,28.4,11.2,27.1,4.1,10.9,11.5,3.6,25.1,93.0,96.0,7.0,4.0,100.0,5.7,12.7,1.6,28.4,11.2,27.1,4.1,10.9,11.5,3.6,25.1,93.0,96.0,7.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,18,28,35,97,63,81,324,227,362,18,28,35,97,63,81,324,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,25.2,30.0,39.6,10.1,15.9,15.5,24.7,19.6,25.2,30.0,39.6,10.1,15.9,15.5,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,12,15,116,20,64,12,15,116,20,64
250311088691C,GOLD - COMMODITY EXCHANGE INC.,2025-03-11T00:00:00.000,2025 Report Week 10,GOLD,088691,CMX ,NYC,088 ,GOLD,779270,46027,100100,15787,233650,79424,215627,33476,91442,88014,28132,182784,719105,749008,60166,30262,779270,46027,100100,15787,233650,79424,215627,33476,91442,88014,28132,182784,719105,749008,60166,30262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22971,-382,-1682,2181,-1990,17823,-1429,-1016,6497,-6900,-344,1515,19307,20805,3664,2165,100.0,5.9,12.8,2.0,30.0,10.2,27.7,4.3,11.7,11.3,3.6,23.5,92.3,96.1,7.7,3.9,100.0,5.9,12.8,2.0,30.0,10.2,27.7,4.3,11.7,11.3,3.6,23.5,92.3,96.1,7.7,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,15,27,35,91,51,74,301,217,336,15,27,35,91,51,74,301,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,26.2,31.5,40.9,11.3,17.4,17.0,26.3,19.6,26.2,31.5,40.9,11.3,17.4,17.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,15,108,21,65,13,15,108,21,65
250311088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-03-11T00:00:00.000,2025 Report Week 10,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31986,0,0,0,0,0,1582,270,0,9030,15862,2167,12779,18299,19207,13687,31986,0,0,0,0,0,1582,270,0,9030,15862,2167,12779,18299,19207,13687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,112,-76,1305,1040,-222,1007,854,-442,-289,100.0,0.0,0.0,0.0,0.0,0.0,4.9,0.8,0.0,28.2,49.6,6.8,40.0,57.2,60.0,42.8,100.0,0.0,0.0,0.0,0.0,0.0,4.9,0.8,0.0,28.2,49.6,6.8,40.0,57.2,60.0,42.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,9,10,8,16,14,22,0,0,0,9,10,8,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,42.4,31.6,54.8,21.5,41.3,30.8,48.9,21.5,42.4,31.6,54.8,21.5,41.3,30.8,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,0,0,0,,,0
250304088691C,GOLD - COMMODITY EXCHANGE INC.,2025-03-04T00:00:00.000,2025 Report Week 09,GOLD,088691,CMX ,NYC,088 ,GOLD,756299,46409,101781,13606,235639,61601,217056,34492,84944,94913,28476,181269,699798,728203,56502,28097,756299,46409,101781,13606,235639,61601,217056,34492,84944,94913,28476,181269,699798,728203,56502,28097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16748,1012,-861,1480,-14490,-8661,-6399,5394,-5659,-6562,86,7257,-17533,-16935,785,188,100.0,6.1,13.5,1.8,31.2,8.1,28.7,4.6,11.2,12.5,3.8,24.0,92.5,96.3,7.5,3.7,100.0,6.1,13.5,1.8,31.2,8.1,28.7,4.6,11.2,12.5,3.8,24.0,92.5,96.3,7.5,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,14,28,34,90,51,73,295,207,325,14,28,34,90,51,73,295,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,27.7,31.3,41.9,11.7,18.7,17.7,27.9,19.7,27.7,31.3,41.9,11.7,18.7,17.7,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,14,101,20,61,14,14,101,20,61
250304088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-03-04T00:00:00.000,2025 Report Week 09,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31421,0,0,0,0,0,1582,158,76,7725,14822,2389,11772,17445,19649,13976,31421,0,0,0,0,0,1582,158,76,7725,14822,2389,11772,17445,19649,13976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3098,0,0,0,0,0,-309,-68,19,-1105,1207,-1016,-2411,142,-687,-3240,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.2,24.6,47.2,7.6,37.5,55.5,62.5,44.5,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.2,24.6,47.2,7.6,37.5,55.5,62.5,44.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,10,9,8,18,13,22,0,0,0,10,9,8,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,43.0,28.8,53.8,19.2,39.9,26.2,47.0,19.2,43.0,28.8,53.8,19.2,39.9,26.2,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,,0,0,,,
250225088691C,GOLD - COMMODITY EXCHANGE INC.,2025-02-25T00:00:00.000,2025 Report Week 08,GOLD,088691,CMX ,NYC,088 ,GOLD,773047,45397,102642,12126,250130,70262,223455,29098,90604,101475,28391,174012,717331,745138,55716,27909,773047,45397,102642,12126,250130,70262,223455,29098,90604,101475,28391,174012,717331,745138,55716,27909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98091,-4266,-5193,-2546,-7804,-20330,-8310,-706,-8859,-1004,-1275,-50065,-95380,-94231,-2710,-3859,100.0,5.9,13.3,1.6,32.4,9.1,28.9,3.8,11.7,13.1,3.7,22.5,92.8,96.4,7.2,3.6,100.0,5.9,13.3,1.6,32.4,9.1,28.9,3.8,11.7,13.1,3.7,22.5,92.8,96.4,7.2,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,15,30,35,92,50,69,293,216,331,15,30,35,92,50,69,293,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,26.5,30.8,42.1,11.5,18.5,17.4,28.3,19.4,26.5,30.8,42.1,11.5,18.5,17.4,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,13,103,20,66,14,13,103,20,66
250225088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-02-25T00:00:00.000,2025 Report Week 08,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,34519,0,0,0,0,0,1891,226,57,8830,13615,3405,14183,17303,20336,17216,34519,0,0,0,0,0,1891,226,57,8830,13615,3405,14183,17303,20336,17216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,-223,226,57,-704,4223,618,-252,5124,1154,-4222,100.0,0.0,0.0,0.0,0.0,0.0,5.5,0.7,0.2,25.6,39.4,9.9,41.1,50.1,58.9,49.9,100.0,0.0,0.0,0.0,0.0,0.0,5.5,0.7,0.2,25.6,39.4,9.9,41.1,50.1,58.9,49.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,9,8,8,17,13,21,0,0,0,9,8,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,38.6,32.5,48.3,18.6,32.9,27.8,39.4,20.0,38.6,32.5,48.3,18.6,32.9,27.8,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,,0,0,,,
250218088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-02-18T00:00:00.000,2025 Report Week 07,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,33617,0,0,0,0,0,2114,0,0,9534,9392,2787,14435,12179,19182,21438,33617,0,0,0,0,0,2114,0,0,9534,9392,2787,14435,12179,19182,21438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,-19,-251,0,0,0,-308,0,0,-107,359,293,-141,401,1578,1036,100.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,28.4,27.9,8.3,42.9,36.2,57.1,63.8,100.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,28.4,27.9,8.3,42.9,36.2,57.1,63.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,9,10,7,16,13,22,0,0,0,9,10,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,23.7,36.3,33.1,23.0,19.7,31.0,26.1,26.0,23.7,36.3,33.1,23.0,19.7,31.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,0,0,0,0,,0,0
250218088691C,GOLD - COMMODITY EXCHANGE INC.,2025-02-18T00:00:00.000,2025 Report Week 07,GOLD,088691,CMX ,NYC,088 ,GOLD,871137,49662,107835,14673,257934,90592,231765,29803,99463,102479,29665,224077,812711,839369,58427,31769,871137,49662,107835,14673,257934,90592,231765,29803,99463,102479,29665,224077,812711,839369,58427,31769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,2571,425,-2847,-17397,2944,-11641,1964,1453,-5156,96,14500,1826,3986,1802,-358,100.0,5.7,12.4,1.7,29.6,10.4,26.6,3.4,11.4,11.8,3.4,25.7,93.3,96.4,6.7,3.6,100.0,5.7,12.4,1.7,29.6,10.4,26.6,3.4,11.4,11.8,3.4,25.7,93.3,96.4,6.7,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,15,32,40,91,62,79,315,231,350,15,32,40,91,62,79,315,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,26.9,31.4,42.6,10.5,16.9,16.1,26.1,20.3,26.9,31.4,42.6,10.5,16.9,16.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,15,106,21,68,14,15,106,21,68
250211088691C,GOLD - COMMODITY EXCHANGE INC.,2025-02-11T00:00:00.000,2025 Report Week 06,GOLD,088691,CMX ,NYC,088 ,GOLD,867510,47091,107410,17519,275330,87647,243406,27839,98010,107635,29570,209577,810885,835383,56624,32126,867510,47091,107410,17519,275330,87647,243406,27839,98010,107635,29570,209577,810885,835383,56624,32126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30312,4490,1295,-3038,-17020,5282,-11624,3036,5565,-2360,-496,31100,29415,28763,896,1549,100.0,5.4,12.4,2.0,31.7,10.1,28.1,3.2,11.3,12.4,3.4,24.2,93.5,96.3,6.5,3.7,100.0,5.4,12.4,2.0,31.7,10.1,28.1,3.2,11.3,12.4,3.4,24.2,93.5,96.3,6.5,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,15,33,37,87,62,72,307,223,345,15,33,37,87,62,72,307,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,27.0,31.4,43.1,11.5,17.2,17.2,27.7,20.5,27.0,31.4,43.1,11.5,17.2,17.2,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,13,105,23,68,13,13,105,23,68
250211088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-02-11T00:00:00.000,2025 Report Week 06,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,32180,19,251,0,0,0,2422,0,0,9641,9033,2494,14576,11778,17604,20402,32180,19,251,0,0,0,2422,0,0,9641,9033,2494,14576,11778,17604,20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100.0,0.1,0.8,0.0,0.0,0.0,7.5,0.0,0.0,30.0,28.1,7.8,45.3,36.6,54.7,63.4,100.0,0.1,0.8,0.0,0.0,0.0,7.5,0.0,0.0,30.0,28.1,7.8,45.3,36.6,54.7,63.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,,0,0,9,10,7,17,15,24,,0,0,9,10,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,23.7,38.4,32.9,24.8,20.3,33.2,26.7,27.8,23.7,38.4,32.9,24.8,20.3,33.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,,0,4,0,0,,0,4,0,0
250204088691C,GOLD - COMMODITY EXCHANGE INC.,2025-02-04T00:00:00.000,2025 Report Week 05,GOLD,088691,CMX ,NYC,088 ,GOLD,837198,42601,106115,20557,292350,82365,255030,24804,92445,109995,30066,178477,781470,806621,55728,30577,837198,42601,106115,20557,292350,82365,255030,24804,92445,109995,30066,178477,781470,806621,55728,30577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31945,3040,-14272,-8726,13044,-15084,12202,12568,-2245,6080,1714,35705,30971,31429,974,516,100.0,5.1,12.7,2.5,34.9,9.8,30.5,3.0,11.0,13.1,3.6,21.3,93.3,96.3,6.7,3.7,100.0,5.1,12.7,2.5,34.9,9.8,30.5,3.0,11.0,13.1,3.6,21.3,93.3,96.3,6.7,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,14,33,38,88,55,64,307,212,342,14,33,38,88,55,64,307,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,29.5,29.4,44.9,11.8,21.2,17.7,31.3,19.0,29.5,29.4,44.9,11.8,21.2,17.7,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,15,113,17,67,13,15,113,17,67
